Timestamp (seconds passed),SmO2 filtered,HBDiff filtered,O2HB unfiltered,HHb unfiltered,Muscle state
825.820,70.5,25.4,38.6,13.2,2
825.882,70.5,25.4,38.6,13.2,2
825.974,70.5,25.4,38.6,13.2,2
826.080,70.5,25.5,38.6,13.2,2
826.183,70.5,25.5,38.6,13.2,2
826.286,70.5,25.5,38.6,13.2,2
826.375,70.5,25.5,38.6,13.2,2
826.466,70.5,25.5,38.6,13.2,2
826.572,70.5,25.5,38.7,13.2,2
826.677,70.5,25.5,38.7,13.2,2
826.768,70.5,25.5,38.7,13.2,2
826.870,70.5,25.5,38.7,13.2,2
826.979,70.5,25.5,38.6,13.2,2
827.068,70.5,25.5,38.6,13.2,2
827.173,70.5,25.5,38.6,13.2,2
827.277,70.5,25.5,38.6,13.2,2
827.366,70.5,25.5,38.6,13.2,2
827.475,70.5,25.5,38.7,13.2,2
827.577,70.5,25.5,38.6,13.2,2
827.666,70.5,25.5,38.6,13.2,2
827.776,70.5,25.5,38.6,13.2,2
827.862,70.5,25.5,38.7,13.2,2
827.969,70.5,25.5,38.7,13.2,2
828.074,70.5,25.5,38.7,13.2,2
828.160,70.5,25.5,38.7,13.2,2
828.266,70.5,25.5,38.7,13.2,2
828.370,70.5,25.5,38.7,13.2,2
828.462,70.5,25.5,38.7,13.2,2
828.567,70.6,25.5,38.7,13.2,2
828.655,70.6,25.5,38.7,13.2,2
828.820,70.6,25.5,38.7,13.2,2
828.864,70.6,25.5,38.7,13.2,2
828.960,70.6,25.5,38.7,13.2,2
829.061,70.6,25.5,38.7,13.2,2
829.170,70.6,25.5,38.7,13.2,2
829.256,70.6,25.5,38.7,13.2,2
829.361,70.6,25.5,38.7,13.2,2
829.501,70.5,25.5,38.7,13.2,2
829.602,70.5,25.5,38.7,13.2,2
829.662,70.5,25.5,38.7,13.2,2
829.750,70.5,25.5,38.7,13.2,2
829.858,70.5,25.5,38.7,13.2,2
829.963,70.5,25.5,38.7,13.2,2
830.050,70.5,25.5,38.7,13.2,2
830.217,70.5,25.5,38.7,13.2,2
830.258,70.5,25.5,38.7,13.2,2
830.350,70.5,25.5,38.7,13.2,2
830.460,70.5,25.5,38.7,13.2,2
830.562,70.5,25.5,38.7,13.2,2
830.651,70.5,25.5,38.7,13.2,2
830.758,70.5,25.5,38.7,13.2,2
830.845,70.5,25.5,38.7,13.2,2
830.995,70.5,25.5,38.7,13.2,2
831.104,70.5,25.5,38.7,13.2,2
831.143,70.5,25.5,38.7,13.2,2
831.252,70.5,25.5,38.7,13.2,2
831.358,70.5,25.5,38.7,13.2,2
831.460,70.5,25.5,38.7,13.2,2
831.550,70.5,25.5,38.7,13.2,2
831.675,70.5,25.5,38.7,13.2,2
831.747,70.5,25.5,38.7,13.2,2
831.870,70.5,25.5,38.7,13.2,2
831.990,70.5,25.5,38.8,13.2,2
832.095,70.5,25.5,38.8,13.2,2
832.215,70.5,25.6,38.8,13.2,2
832.253,70.5,25.6,38.8,13.2,2
832.351,70.5,25.6,38.8,13.2,2
832.515,70.5,25.6,38.8,13.2,2
832.539,70.5,25.6,38.8,13.2,2
832.648,70.5,25.6,38.8,13.2,2
832.740,70.5,25.6,38.8,13.2,2
832.841,70.5,25.6,38.8,13.2,2
833.004,70.5,25.6,38.8,13.2,2
833.033,70.5,25.6,38.8,13.2,2
833.143,70.5,25.6,38.8,13.2,2
833.247,70.5,25.6,38.8,13.2,2
833.339,70.5,25.6,38.8,13.2,2
833.506,70.5,25.6,38.8,13.2,2
833.528,70.5,25.6,38.8,13.2,2
833.637,70.5,25.6,38.8,13.2,2
833.740,70.5,25.6,38.8,13.2,2
833.831,70.5,25.6,38.8,13.2,2
834.013,70.5,25.6,38.8,13.2,2
834.038,70.5,25.6,38.8,13.2,2
834.129,70.5,25.6,38.8,13.2,2
834.237,70.5,25.6,38.8,13.2,2
834.325,70.5,25.6,38.9,13.2,2
834.433,70.5,25.6,38.9,13.2,2
834.540,70.6,25.6,38.9,13.2,2
834.625,70.6,25.6,38.9,13.2,2
834.735,70.6,25.7,38.9,13.2,2
834.836,70.6,25.7,38.9,13.2,2
834.925,70.6,25.7,38.9,13.2,2
835.030,70.6,25.7,38.9,13.2,2
835.122,70.6,25.7,38.9,13.2,2
835.227,70.6,25.7,38.9,13.2,2
835.330,70.6,25.7,38.9,13.2,2
835.422,70.6,25.7,38.9,13.2,2
835.527,70.6,25.7,38.9,13.2,2
835.632,70.6,25.7,38.9,13.2,2
835.721,70.6,25.7,38.9,13.2,2
835.827,70.6,25.7,38.9,13.2,2
835.932,70.5,25.7,38.9,13.2,2
836.018,70.5,25.7,38.9,13.2,2
836.126,70.5,25.7,38.9,13.2,2
836.219,70.5,25.7,38.9,13.2,2
836.321,70.5,25.7,38.9,13.2,2
836.425,70.5,25.7,38.9,13.2,2
836.532,70.5,25.7,38.9,13.2,2
836.620,70.5,25.7,38.9,13.2,2
836.731,70.5,25.7,38.9,13.2,2
836.815,70.6,25.7,38.9,13.2,2
836.922,70.6,25.7,38.9,13.2,2
837.057,70.6,25.7,38.9,13.2,2
837.164,70.6,25.7,38.9,13.2,2
837.265,70.6,25.7,38.9,13.2,2
837.310,70.6,25.7,38.9,13.2,2
837.418,70.6,25.7,38.9,13.2,2
837.520,70.6,25.7,38.9,13.2,2
837.612,70.6,25.7,38.8,13.2,2
837.715,70.6,25.7,38.9,13.2,2
837.823,70.6,25.7,38.9,13.2,2
837.912,70.6,25.7,38.9,13.2,2
838.016,70.6,25.7,38.8,13.2,2
838.122,70.6,25.7,38.8,13.2,2
838.211,70.6,25.7,38.8,13.2,2
838.318,70.6,25.7,38.8,13.2,2
838.407,70.6,25.7,38.8,13.2,2
838.512,70.6,25.7,38.8,13.2,2
838.620,70.6,25.7,38.8,13.2,2
838.705,70.6,25.7,38.8,13.2,2
838.812,70.6,25.7,38.8,13.2,2
838.904,70.6,25.7,38.8,13.2,2
839.049,70.6,25.7,38.8,13.2,2
839.157,70.6,25.6,38.8,13.2,2
839.215,70.6,25.6,38.8,13.2,2
839.304,70.6,25.6,38.8,13.2,2
839.414,70.7,25.6,38.8,13.2,2
839.502,70.7,25.6,38.8,13.2,2
839.607,70.7,25.6,38.7,13.2,2
839.743,70.7,25.6,38.7,13.2,2
839.845,70.7,25.6,38.7,13.2,2
839.969,70.7,25.6,38.7,13.2,2
839.993,70.7,25.6,38.7,13.2,2
840.103,70.7,25.6,38.7,13.2,2
840.207,70.7,25.6,38.7,13.2,2
840.296,70.7,25.6,38.7,13.2,2
840.563,70.6,25.6,38.7,13.2,2
840.564,70.6,25.6,38.7,13.2,2
840.641,70.6,25.6,38.7,13.2,2
840.746,70.6,25.6,38.7,13.2,2
840.805,70.6,25.6,38.7,13.2,2
840.896,70.6,25.6,38.7,13.2,2
841.001,70.6,25.5,38.7,13.2,2
841.090,70.6,25.5,38.7,13.2,2
841.261,70.6,25.5,38.7,13.2,2
841.300,70.5,25.5,38.7,13.1,2
841.392,70.5,25.5,38.7,13.1,2
841.498,70.5,25.5,38.7,13.1,2
841.620,70.5,25.5,38.7,13.1,2
841.733,70.5,25.5,38.6,13.1,2
841.860,70.5,25.5,38.6,13.1,2
841.914,70.5,25.5,38.6,13.1,2
841.993,70.5,25.5,38.6,13.2,2
842.101,70.5,25.5,38.6,13.2,2
842.203,70.5,25.5,38.6,13.2,2
842.311,70.5,25.5,38.6,13.2,2
842.431,70.5,25.5,38.6,13.2,2
842.485,70.5,25.5,38.6,13.1,2
842.596,70.5,25.5,38.6,13.1,2
842.760,70.5,25.5,38.6,13.1,2
842.785,70.5,25.5,38.6,13.1,2
842.921,70.5,25.5,38.6,13.1,2
842.982,70.5,25.5,38.6,13.1,2
843.087,70.5,25.5,38.6,13.1,2
843.256,70.5,25.5,38.6,13.1,2
843.278,70.5,25.5,38.6,13.1,2
843.387,70.5,25.5,38.6,13.1,2
843.490,70.5,25.5,38.6,13.1,2
843.582,70.5,25.5,38.6,13.1,2
843.700,70.6,25.5,38.6,13.1,2
843.775,70.6,25.5,38.6,13.1,2
843.882,70.6,25.5,38.6,13.1,2
843.985,70.6,25.5,38.6,13.1,2
844.079,70.6,25.5,38.6,13.1,2
844.245,70.5,25.5,38.6,13.1,2
844.283,70.5,25.5,38.6,13.1,2
844.375,70.5,25.5,38.6,13.1,2
844.484,70.5,25.5,38.6,13.1,2
844.586,70.5,25.5,38.6,13.1,2
844.679,70.5,25.5,38.6,13.1,2
844.782,70.5,25.5,38.6,13.1,2
844.872,70.5,25.5,38.6,13.1,2
844.978,70.5,25.5,38.6,13.1,2
845.084,70.5,25.5,38.6,13.1,2
845.173,70.6,25.5,38.6,13.1,2
845.277,70.6,25.5,38.7,13.1,2
845.382,70.6,25.5,38.7,13.1,2
845.471,70.6,25.5,38.7,13.1,2
845.580,70.6,25.5,38.7,13.1,2
845.666,70.6,25.5,38.7,13.1,2
845.770,70.6,25.5,38.7,13.1,2
845.877,70.6,25.5,38.7,13.1,2
845.967,70.6,25.5,38.7,13.1,2
846.072,70.6,25.5,38.7,13.1,2
846.161,70.6,25.5,38.7,13.2,2
846.267,70.6,25.5,38.7,13.1,2
846.373,70.6,25.5,38.7,13.1,2
846.460,70.6,25.5,38.7,13.1,2
846.566,70.6,25.5,38.7,13.1,2
846.672,70.6,25.6,38.7,13.1,2
846.761,70.6,25.6,38.7,13.1,2
846.867,70.6,25.6,38.7,13.2,2
846.972,70.6,25.6,38.8,13.2,2
847.061,70.6,25.6,38.7,13.2,2
847.167,70.6,25.6,38.7,13.2,2
847.304,70.6,25.6,38.7,13.2,2
847.407,70.6,25.6,38.8,13.2,2
847.465,70.6,25.6,38.8,13.2,2
847.556,70.6,25.6,38.8,13.2,2
847.660,70.6,25.6,38.8,13.2,2
847.769,70.6,25.6,38.8,13.2,2
847.855,70.6,25.6,38.8,13.2,2
847.962,70.6,25.6,38.8,13.2,2
848.067,70.6,25.6,38.8,13.2,2
848.155,70.6,25.6,38.8,13.2,2
848.262,70.6,25.6,38.8,13.2,2
848.352,70.6,25.6,38.8,13.2,2
848.458,70.7,25.6,38.8,13.2,2
848.563,70.7,25.6,38.8,13.2,2
848.728,70.7,25.6,38.8,13.2,2
848.753,70.7,25.6,38.8,13.2,2
848.863,70.7,25.6,38.8,13.2,2
848.968,70.7,25.6,38.8,13.2,2
849.057,70.7,25.6,38.8,13.2,2
849.162,70.7,25.6,38.8,13.2,2
849.250,70.7,25.6,38.8,13.2,2
849.359,70.7,25.6,38.8,13.2,2
849.495,70.7,25.6,38.8,13.2,2
849.595,70.6,25.6,38.8,13.2,2
849.704,70.6,25.6,38.8,13.2,2
849.744,70.6,25.6,38.8,13.2,2
849.853,70.6,25.6,38.8,13.2,2
849.955,70.6,25.6,38.8,13.2,2
850.045,70.6,25.6,38.8,13.2,2
850.310,70.6,25.6,38.8,13.2,2
850.312,70.6,25.6,38.8,13.2,2
850.391,70.6,25.6,38.8,13.2,2
850.499,70.6,25.6,38.8,13.1,2
850.539,70.6,25.6,38.8,13.1,2
850.645,70.6,25.6,38.8,13.1,2
850.753,70.6,25.6,38.8,13.1,2
850.840,70.6,25.6,38.8,13.1,2
851.009,70.7,25.6,38.8,13.1,2
851.033,70.7,25.6,38.8,13.1,2
851.143,70.7,25.6,38.8,13.1,2
851.247,70.7,25.6,38.8,13.1,2
851.335,70.7,25.6,38.8,13.1,2
851.458,70.7,25.6,38.8,13.1,2
851.530,70.7,25.6,38.8,13.1,2
851.669,70.7,25.6,38.8,13.1,2
851.740,70.7,25.6,38.8,13.1,2
851.838,70.7,25.6,38.8,13.1,2
852.001,70.7,25.6,38.8,13.1,2
852.041,70.7,25.6,38.8,13.1,2
852.130,70.7,25.6,38.8,13.1,2
852.240,70.7,25.6,38.8,13.1,2
852.344,70.7,25.6,38.8,13.1,2
852.478,70.7,25.6,38.7,13.1,2
852.589,70.7,25.6,38.7,13.1,2
852.638,70.7,25.6,38.7,13.1,2
852.734,70.7,25.6,38.8,13.1,2
852.836,70.7,25.6,38.7,13.1,2
852.927,70.7,25.6,38.7,13.1,2
853.030,70.7,25.6,38.7,13.1,2
853.139,70.7,25.6,38.7,13.1,2
853.227,70.7,25.6,38.7,13.1,2
853.338,70.7,25.6,38.7,13.1,2
853.450,70.7,25.6,38.7,13.1,2
853.527,70.7,25.6,38.8,13.1,2
853.636,70.7,25.6,38.8,13.1,2
853.724,70.7,25.6,38.8,13.1,2
853.828,70.7,25.6,38.7,13.1,2
854.006,70.7,25.6,38.7,13.1,2
854.019,70.7,25.6,38.7,13.1,2
854.129,70.7,25.6,38.7,13.1,2
854.249,70.7,25.6,38.8,13.1,2
854.321,70.7,25.6,38.8,13.1,2
854.429,70.7,25.6,38.8,13.1,2
854.522,70.7,25.6,38.8,13.1,2
854.624,70.7,25.6,38.7,13.1,2
854.728,70.7,25.6,38.8,13.1,2
854.819,70.7,25.6,38.8,13.1,2
854.927,70.7,25.6,38.8,13.1,2
855.027,70.7,25.6,38.8,13.1,2
855.119,70.7,25.6,38.8,13.1,2
855.223,70.6,25.6,38.8,13.1,2
855.329,70.6,25.6,38.8,13.1,2
855.416,70.6,25.6,38.8,13.1,2
855.525,70.6,25.6,38.8,13.1,2
855.612,70.7,25.6,38.8,13.1,2
855.717,70.7,25.6,38.8,13.1,2
855.829,70.7,25.6,38.8,13.1,2
855.910,70.7,25.6,38.8,13.1,2
856.016,70.7,25.6,38.8,13.1,2
856.123,70.7,25.6,38.8,13.1,2
856.211,70.7,25.6,38.8,13.1,2
856.318,70.7,25.6,38.8,13.1,2
856.406,70.7,25.6,38.8,13.1,2
856.514,70.7,25.6,38.8,13.1,2
856.626,70.7,25.6,38.8,13.1,2
856.722,70.7,25.6,38.8,13.1,2
856.814,70.7,25.6,38.8,13.1,2
856.919,70.7,25.6,38.8,13.1,2
857.054,70.7,25.6,38.8,13.1,2
857.155,70.7,25.6,38.8,13.1,2
857.219,70.7,25.6,38.8,13.1,2
857.307,70.7,25.7,38.8,13.1,2
857.415,70.7,25.7,38.8,13.1,2
857.499,70.7,25.7,38.8,13.1,2
857.611,70.7,25.7,38.8,13.1,2
857.713,70.7,25.7,38.8,13.1,2
857.801,70.7,25.7,38.8,13.1,2
857.908,70.7,25.7,38.8,13.1,2
858.012,70.7,25.7,38.8,13.1,2
858.100,70.7,25.7,38.8,13.1,2
858.207,70.7,25.7,38.8,13.1,2
858.294,70.7,25.7,38.8,13.1,2
858.480,70.7,25.7,38.8,13.1,2
858.504,70.7,25.7,38.8,13.1,2
858.600,70.7,25.7,38.8,13.1,2
858.702,70.7,25.7,38.8,13.1,2
858.805,70.7,25.7,38.8,13.1,2
858.897,70.7,25.7,38.8,13.1,2
858.998,70.7,25.7,38.8,13.1,2
859.108,70.7,25.7,38.8,13.1,2
859.240,70.7,25.7,38.9,13.1,2
859.347,70.7,25.7,38.9,13.1,2
859.391,70.7,25.7,38.9,13.1,2
859.498,70.7,25.7,38.9,13.1,2
859.603,70.7,25.7,38.9,13.1,2
859.709,70.7,25.7,38.9,13.1,2
859.798,70.7,25.7,38.9,13.1,2
859.888,70.7,25.7,38.9,13.1,2
859.992,70.7,25.7,38.9,13.1,2
860.098,70.7,25.7,38.9,13.1,2
860.203,70.7,25.7,38.9,13.1,2
860.293,70.7,25.7,38.9,13.1,2
860.398,70.7,25.7,38.9,13.1,2
860.487,70.7,25.7,38.9,13.1,2
860.593,70.7,25.7,38.9,13.1,2
860.743,70.7,25.7,38.9,13.1,2
860.784,70.7,25.7,38.9,13.1,2
860.892,70.7,25.7,38.9,13.1,2
860.996,70.7,25.7,38.9,13.1,2
861.085,70.7,25.7,38.9,13.1,2
861.207,70.7,25.7,38.9,13.1,2
861.281,70.7,25.7,38.9,13.1,2
861.417,70.7,25.7,38.9,13.1,2
861.493,70.7,25.7,38.9,13.1,2
861.588,70.7,25.8,38.9,13.1,2
861.747,70.7,25.8,38.9,13.1,2
861.798,70.8,25.8,38.9,13.1,2
861.885,70.8,25.8,38.9,13.1,2
861.990,70.8,25.8,38.9,13.1,2
862.099,70.8,25.8,38.9,13.1,2
862.262,70.8,25.8,38.9,13.1,2
862.285,70.8,25.8,38.9,13.1,2
862.382,70.8,25.8,38.9,13.1,2
862.485,70.8,25.8,38.9,13.1,2
862.587,70.8,25.8,38.9,13.1,2
862.682,70.8,25.8,38.9,13.1,2
862.788,70.8,25.8,38.9,13.1,2
862.890,70.8,25.8,38.9,13.1,2
862.977,70.8,25.8,39.0,13.1,2
863.081,70.8,25.8,39.0,13.1,2
863.248,70.8,25.8,39.0,13.1,2
863.274,70.8,25.8,39.0,13.1,2
863.392,70.8,25.8,39.0,13.1,2
863.488,70.8,25.8,39.0,13.1,2
863.580,70.8,25.8,39.0,13.1,2
863.749,70.8,25.8,39.0,13.1,2
863.768,70.8,25.8,39.0,13.1,2
863.877,70.8,25.8,39.0,13.1,2
863.983,70.8,25.8,39.0,13.1,2
864.070,70.8,25.8,39.0,13.1,2
864.176,70.8,25.8,39.0,13.1,2
864.271,70.8,25.8,39.0,13.1,2
864.372,70.8,25.8,39.0,13.1,2
864.480,70.8,25.8,39.0,13.1,2
864.565,70.8,25.8,39.0,13.1,2
864.671,70.8,25.9,39.0,13.1,2
864.777,70.8,25.9,39.0,13.1,2
864.865,70.8,25.9,39.0,13.1,2
864.973,70.8,25.9,39.0,13.1,2
865.077,70.8,25.9,39.0,13.1,2
865.165,70.8,25.9,39.0,13.1,2
865.271,70.8,25.9,39.0,13.1,2
865.361,70.8,25.9,39.0,13.1,2
865.467,70.8,25.9,39.0,13.1,2
865.571,70.8,25.9,39.0,13.1,2
865.662,70.8,25.9,39.0,13.1,2
865.766,70.9,25.9,39.0,13.1,2
865.874,70.9,25.9,39.0,13.1,2
865.978,70.9,25.9,39.0,13.1,2
866.065,70.9,25.9,39.0,13.1,2
866.173,70.9,25.9,39.0,13.1,2
866.260,70.9,25.9,39.0,13.1,2
866.372,70.9,25.9,39.0,13.1,2
866.459,70.9,25.9,39.0,13.1,2
866.562,70.9,25.9,39.0,13.1,2
866.668,70.9,25.9,39.0,13.1,2
866.801,70.9,25.9,39.1,13.1,2
866.911,70.9,25.9,39.0,13.1,2
866.948,70.9,25.9,39.0,13.1,2
867.055,70.9,25.9,39.0,13.1,2
867.164,70.9,25.9,39.1,13.1,2
867.296,70.9,25.9,39.1,13.1,2
867.404,70.9,25.9,39.1,13.1,2
867.510,70.9,25.9,39.1,13.1,2
867.549,70.9,25.9,39.1,13.1,2
867.658,70.9,25.9,39.1,13.1,2
867.764,70.9,25.9,39.1,13.1,2
867.850,70.9,25.9,39.1,13.1,2
867.958,70.9,25.9,39.1,13.1,2
868.062,70.9,25.9,39.1,13.1,2
868.222,70.9,25.9,39.1,13.1,2
868.254,70.9,25.9,39.1,13.1,2
868.347,70.9,25.9,39.1,13.1,2
868.452,70.9,25.9,39.1,13.1,2
868.558,70.9,25.9,39.1,13.1,2
868.648,70.9,25.9,39.1,13.1,2
868.755,70.9,25.9,39.1,13.1,2
868.860,70.9,25.9,39.1,13.1,2
868.991,70.9,25.9,39.1,13.1,2
869.098,70.9,25.9,39.1,13.1,2
869.155,70.9,25.9,39.1,13.1,2
869.249,70.9,25.9,39.1,13.1,2
869.352,70.9,25.9,39.1,13.1,2
869.456,70.9,25.9,39.1,13.1,2
869.547,70.9,25.9,39.1,13.1,2
869.773,70.9,25.9,39.1,13.1,2
869.774,70.9,25.9,39.1,13.1,2
869.846,70.9,25.9,39.1,13.1,2
869.951,70.9,25.9,39.1,13.1,2
870.039,70.9,25.9,39.1,13.1,2
870.182,70.9,25.9,39.1,13.1,2
870.236,70.9,25.9,39.1,13.1,2
870.344,70.9,25.9,39.1,13.1,2
870.510,70.9,25.9,39.1,13.1,2
870.533,70.9,25.9,39.1,13.1,2
870.643,70.9,25.9,39.0,13.1,2
870.745,70.9,25.9,39.0,13.1,2
870.840,70.9,25.9,39.0,13.1,2
871.006,70.9,25.9,39.0,13.1,2
871.029,70.9,25.9,39.0,13.1,2
871.135,70.9,25.9,39.0,13.1,2
871.240,70.9,25.9,39.0,13.1,2
871.332,70.9,25.9,39.0,13.1,2
871.496,70.9,25.9,39.0,13.1,2
871.540,70.9,25.9,39.0,13.1,2
871.629,70.9,25.9,39.0,13.1,2
871.735,70.9,25.9,39.0,13.1,2
871.843,70.9,25.9,39.0,13.1,2
872.019,70.9,25.9,39.0,13.1,2
872.034,70.9,25.9,39.0,13.1,2
872.131,70.9,25.9,39.0,13.1,2
872.233,70.9,25.9,39.0,13.1,2
872.341,70.9,25.9,39.0,13.1,2
872.434,70.9,25.9,39.0,13.1,2
872.535,70.9,25.9,39.0,13.1,2
872.642,70.9,25.9,39.0,13.1,2
872.734,70.9,25.9,39.0,13.1,2
872.839,70.9,25.9,39.0,13.1,2
872.954,70.9,25.9,39.0,13.1,2
873.025,70.9,25.9,39.0,13.1,2
873.134,70.9,25.9,39.0,13.1,2
873.221,70.9,25.9,39.0,13.1,2
873.329,70.9,25.9,39.0,13.1,2
873.517,70.9,25.9,39.0,13.1,2
873.519,70.9,25.9,39.0,13.1,2
873.629,70.9,25.9,39.0,13.1,2
873.732,70.9,25.9,39.0,13.1,2
873.824,70.9,25.9,39.0,13.1,2
873.926,70.9,25.9,39.0,13.1,2
874.015,71.0,25.9,39.0,13.1,2
874.123,71.0,25.9,39.0,13.1,2
874.231,71.0,25.9,38.9,13.1,2
874.316,71.0,25.9,38.9,13.1,2
874.422,71.0,25.9,38.9,13.1,2
874.530,71.0,25.9,38.9,13.1,2
874.617,71.0,25.9,38.9,13.1,2
874.724,71.0,25.9,38.9,13.1,2
874.832,71.0,25.9,38.9,13.1,2
874.918,71.0,25.9,38.9,13.1,2
875.020,71.0,25.9,38.9,13.1,2
875.113,71.0,25.9,38.9,13.1,2
875.219,71.0,25.9,38.9,13.1,2
875.323,71.0,25.9,38.9,13.1,2
875.417,71.0,25.9,38.9,13.1,2
875.517,71.0,25.9,38.9,13.1,2
875.625,71.0,25.9,38.9,13.1,2
875.711,71.0,25.9,38.9,13.0,2
875.818,71.0,25.9,38.9,13.0,2
875.913,71.0,25.9,38.9,13.0,2
876.014,71.0,25.9,38.9,13.0,2
876.120,71.0,25.9,38.9,13.0,2
876.208,71.1,25.9,38.9,13.0,2
876.309,71.1,25.9,38.9,13.0,2
876.419,71.1,25.9,38.9,13.0,2
876.551,71.1,25.9,38.9,13.0,2
876.660,71.1,25.9,39.0,13.0,2
876.718,71.1,25.9,39.0,13.0,2
876.806,71.1,25.9,39.0,13.0,2
876.916,71.1,25.9,39.0,13.0,2
877.001,71.1,25.9,39.0,13.0,2
877.109,71.1,25.9,39.0,13.0,2
877.212,71.1,25.9,39.0,13.0,2
877.301,71.1,25.9,39.0,13.0,2
877.410,71.1,25.9,39.0,13.0,2
877.512,71.1,25.9,39.0,13.0,2
877.602,71.1,25.9,39.0,13.0,2
877.712,71.1,25.9,39.0,13.0,2
877.813,71.1,25.9,39.0,13.0,2
877.965,71.1,25.9,39.0,13.0,2
878.007,71.1,25.9,39.0,13.0,2
878.102,71.1,25.9,39.0,13.0,2
878.200,71.1,25.9,39.0,13.0,2
878.304,71.1,25.9,39.0,13.0,2
878.427,71.1,25.9,39.0,13.0,2
878.547,71.2,25.9,39.0,13.0,2
878.609,71.2,26.0,39.0,13.0,2
878.745,71.2,26.0,39.0,13.0,2
878.806,71.2,26.0,39.0,13.0,2
878.897,71.2,26.0,39.0,13.0,2
878.994,71.2,26.0,39.0,13.0,2
879.102,71.2,26.0,39.0,13.0,2
879.268,71.2,26.0,39.0,13.0,2
879.293,71.1,26.0,39.0,13.0,2
879.552,71.1,26.0,39.0,13.0,2
879.554,71.1,26.0,39.1,13.0,2
879.596,71.1,26.0,39.1,13.0,2
879.703,71.1,26.0,39.1,13.0,2
879.793,71.1,26.0,39.1,13.0,2
879.913,71.1,26.0,39.1,13.0,2
879.988,71.1,26.0,39.1,13.0,2
880.094,71.1,26.0,39.1,13.0,2
880.257,71.1,26.0,39.1,13.0,2
880.287,71.1,26.0,39.1,13.0,2
880.394,71.1,26.0,39.1,13.0,2
880.499,71.1,26.0,39.1,13.0,2
880.588,71.1,26.0,39.1,13.0,2
880.754,71.1,26.0,39.1,13.0,2
880.795,71.1,26.0,39.1,13.0,2
880.917,71.1,26.1,39.1,13.0,2
880.994,71.1,26.1,39.1,13.0,2
881.082,71.1,26.1,39.1,13.0,2
881.251,71.1,26.1,39.1,13.0,2
881.290,71.1,26.1,39.1,13.0,2
881.399,71.1,26.1,39.1,13.0,2
881.487,71.1,26.1,39.1,13.0,2
881.595,71.1,26.1,39.2,13.0,2
881.758,71.1,26.1,39.2,13.0,2
881.783,71.1,26.1,39.2,13.0,2
881.884,71.1,26.1,39.2,13.0,2
881.986,71.1,26.1,39.2,13.0,2
882.090,71.1,26.1,39.2,13.0,2
882.182,71.1,26.1,39.2,13.0,2
882.284,71.1,26.1,39.2,13.0,2
882.393,71.1,26.1,39.2,13.0,2
882.479,71.1,26.1,39.2,13.0,2
882.588,71.1,26.1,39.2,13.0,2
882.672,71.1,26.1,39.2,13.0,2
882.781,71.1,26.1,39.2,13.0,2
882.889,71.1,26.1,39.2,13.0,2
882.975,71.1,26.1,39.2,13.0,2
883.077,71.1,26.2,39.2,13.0,2
883.244,71.1,26.2,39.2,13.0,2
883.268,71.1,26.2,39.2,13.0,2
883.379,71.1,26.2,39.2,13.0,2
883.485,71.1,26.2,39.2,13.0,2
883.575,71.1,26.2,39.2,13.0,2
883.678,71.1,26.2,39.2,13.0,2
883.767,71.1,26.2,39.2,13.0,2
883.871,71.1,26.2,39.2,13.0,2
883.981,71.1,26.2,39.2,13.0,2
884.064,71.1,26.2,39.2,13.0,2
884.172,71.1,26.2,39.2,13.0,2
884.265,71.1,26.2,39.2,13.0,2
884.367,71.1,26.2,39.2,13.0,2
884.475,71.1,26.2,39.2,13.0,2
884.564,71.1,26.2,39.2,13.0,2
884.669,71.1,26.2,39.2,13.0,2
884.774,71.1,26.2,39.2,13.0,2
884.862,71.1,26.2,39.2,13.0,2
884.966,71.2,26.2,39.2,13.0,2
885.073,71.2,26.2,39.2,13.0,2
885.162,71.2,26.2,39.2,13.0,2
885.267,71.2,26.2,39.2,13.0,2
885.358,71.2,26.2,39.2,13.0,2
885.463,71.2,26.2,39.2,13.0,2
885.583,71.2,26.2,39.2,13.0,2
885.658,71.2,26.2,39.2,13.0,2
885.762,71.2,26.2,39.2,13.0,2
885.867,71.2,26.2,39.3,13.0,2
885.955,71.2,26.2,39.2,13.0,2
886.059,71.2,26.2,39.2,13.0,2
886.152,71.2,26.2,39.2,13.0,2
886.303,71.2,26.2,39.2,13.0,2
886.407,71.2,26.2,39.3,13.0,2
886.450,71.2,26.2,39.3,13.0,2
886.558,71.2,26.2,39.3,13.0,2
886.662,71.2,26.2,39.3,13.0,2
886.750,71.2,26.2,39.3,13.0,2
886.859,71.2,26.2,39.2,13.0,2
886.990,71.2,26.2,39.2,13.0,2
887.094,71.2,26.2,39.3,13.0,2
887.206,71.2,26.2,39.3,13.0,2
887.244,71.2,26.2,39.3,13.0,2
887.352,71.2,26.3,39.3,13.0,2
887.461,71.2,26.3,39.3,13.0,2
887.548,71.2,26.3,39.3,13.0,2
887.716,71.2,26.3,39.3,13.0,2
887.753,71.2,26.3,39.3,13.0,2
887.845,71.2,26.3,39.3,13.0,2
887.955,71.2,26.3,39.3,13.0,2
888.057,71.2,26.3,39.3,13.0,2
888.180,71.2,26.3,39.3,13.0,2
888.295,71.2,26.3,39.3,13.0,2
888.340,71.2,26.3,39.3,13.0,2
888.509,71.2,26.3,39.3,13.0,2
888.549,71.2,26.3,39.3,13.0,2
888.679,71.2,26.3,39.3,13.0,2
