Time,TSI
2141,39.15
2142,39.15
2143,39.44
2144,39.44
2145,39.62
2146,39.62
2147,39.71
2148,39.71
2149,39.64
2150,39.64
2151,39.34
2152,39.34
2153,38.79
2154,38.79
2155,37.99
2156,37.99
2157,37.08
2158,37.08
2159,36.24
2160,36.24
2161,35.74
2162,35.74
2163,35.95
2164,35.95
2165,36.77
2166,36.77
2167,37.64
2168,37.64
2169,38.29
2170,38.29
2171,38.81
2172,38.81
2173,39.15
2174,39.15
2175,39.31
2176,39.31
2177,39.3
2178,39.3
2179,39.09
2180,39.09
2181,38.65
2182,38.65
2183,37.94
2184,37.94
2185,37.09
2186,37.09
2187,36.3
2188,36.3
2189,35.91
2190,35.91
2191,36.31
2192,36.31
2193,37.27
2194,37.27
2195,38.15
2196,38.15
2197,38.68
2198,38.68
2199,38.96
2200,38.96
2201,39.08
2202,39.08
2203,39.16
2204,39.16
2205,39.23
2206,39.23
2207,39.2
2208,39.2
2209,38.99
2210,38.99
2211,38.54
2212,38.54
2213,37.88
2214,37.88
2215,37.11
2216,37.11
2217,36.4
2218,36.4
2219,36.1
2220,36.1
2221,36.58
2222,36.58
2223,37.54
2224,37.54
2225,38.36
2226,38.36
2227,38.88
2228,38.88
2229,39.25
2230,39.25
2231,39.5
2232,39.5
2233,39.58
2234,39.58
2235,39.54
2236,39.54
2237,39.3
2238,39.3
2239,38.74
2240,38.74
2241,37.91
2242,37.91
2243,36.99
2244,36.99
2245,36.15
2246,36.15
2247,35.53
2248,35.53
2249,35.5
2250,35.5
2251,36.25
2252,36.25
2253,37.3
2254,37.3
2255,38.14
2256,38.14
2257,38.69
2258,38.69
2259,39.01
2260,39.01
2261,39.21
2262,39.21
2263,39.35
2264,39.35
2265,39.48
2266,39.48
2267,39.48
2268,39.48
2269,39.22
2270,39.22
2271,38.64
2272,38.64
2273,37.78
2274,37.78
2275,36.87
2276,36.87
2277,36.13
2278,36.13
2279,35.89
2280,35.89
2281,36.4
2282,36.4
2283,37.3
2284,37.3
2285,38.11
2286,38.11
2287,38.7
2288,38.7
2289,39.13
2290,39.13
2291,39.42
2292,39.42
2293,39.51
2294,39.51
2295,39.31
2296,39.31
2297,38.8
2298,38.8
2299,38.06
2300,38.06
2301,37.15
2302,37.15
2303,36.18
2304,36.18
2305,35.36
2306,35.36
2307,35.02
2308,35.02
2309,35.47
2310,35.47
2311,36.5
2312,36.5
2313,37.44
2314,37.44
2315,38.1
2316,38.1
2317,38.65
2318,38.65
2319,39.08
2320,39.08
2321,39.26
2322,39.26
2323,39.18
2324,39.18
2325,38.87
2326,38.87
2327,38.28
2328,38.28
2329,37.34
2330,37.34
2331,36.3
2332,36.3
2333,35.44
2334,35.44
2335,35.06
2336,35.06
2337,35.5
2338,35.5
2339,36.57
2340,36.57
2341,37.59
2342,37.59
2343,38.26
2344,38.26
2345,38.68
2346,38.68
2347,38.95
2348,38.95
2349,39.09
2350,39.09
2351,39.08
2352,39.08
2353,38.92
2354,38.92
2355,38.57
2356,38.57
2357,37.89
2358,37.89
2359,36.91
2360,36.91
2361,35.92
2362,35.92
2363,35.25
2364,35.25
2365,35.15
2366,35.15
2367,35.8
2368,35.8
2369,36.84
2370,36.84
2371,37.72
2372,37.72
2373,38.31
2374,38.31
2375,38.75
2376,38.75
2377,39.06
2378,39.06
2379,39.23
2380,39.23
2381,39.29
2382,39.29
2383,39.15
2384,39.15
2385,38.66
2386,38.66
2387,37.82
2388,37.82
2389,36.88
2390,36.88
2391,36.06
2392,36.06
2393,35.64
2394,35.64
2395,35.97
2396,35.97
2397,36.86
2398,36.86
2399,37.73
2400,37.73
2401,38.33
2402,38.33
2403,38.77
2404,38.77
2405,39.07
2406,39.07
2407,39.11
2408,39.11
2409,38.84
2410,38.84
2411,38.27
2412,38.27
2413,37.48
2414,37.48
2415,36.57
2416,36.57
2417,35.64
2418,35.64
2419,34.86
2420,34.86
2421,34.46
2422,34.46
2423,34.71
2424,34.71
2425,35.64
2426,35.64
2427,36.73
2428,36.73
2429,37.57
2430,37.57
2431,38.13
2432,38.13
2433,38.43
2434,38.43
2435,38.56
2436,38.56
2437,38.63
2438,38.63
2439,38.61
2440,38.61
2441,38.39
2442,38.39
2443,37.88
2444,37.88
2445,37.06
2446,37.06
2447,36.16
2448,36.16
2449,35.44
2450,35.44
2451,35.24
2452,35.24
2453,35.81
2454,35.81
2455,36.81
2456,36.81
2457,37.7
2458,37.7
2459,38.31
2460,38.31
2461,38.73
2462,38.73
2463,38.99
2464,38.99
2465,39.07
2466,39.07
2467,38.89
2468,38.89
2469,38.44
2470,38.44
2471,37.78
2472,37.78
2473,36.94
2474,36.94
2475,36.06
2476,36.06
2477,35.29
2478,35.29
2479,34.91
2480,34.91
2481,35.23
2482,35.23
2483,36.14
2484,36.14
2485,37.07
2486,37.07
2487,37.74
2488,37.74
2489,38.22
2490,38.22
2491,38.54
2492,38.54
2493,38.7
2494,38.7
2495,38.76
2496,38.76
2497,38.65
2498,38.65
2499,38.24
2500,38.24
2501,37.46
2502,37.46
2503,36.48
2504,36.48
2505,35.55
2506,35.55
2507,34.98
2508,34.98
2509,35.13
2510,35.13
2511,36.01
2512,36.01
2513,37.09
2514,37.09
2515,37.91
2516,37.91
2517,38.48
2518,38.48
2519,38.88
2520,38.88
2521,39.07
2522,39.07
2523,39.05
2524,39.05
2525,38.83
2526,38.83
2527,38.43
2528,38.43
2529,37.89
2530,37.89
2531,37.22
2532,37.22
2533,36.46
2534,36.46
2535,35.7
2536,35.7
2537,35.24
2538,35.24
2539,35.47
2540,35.47
2541,36.34
2542,36.34
2543,37.29
2544,37.29
2545,38.0
2546,38.0
2547,38.53
2548,38.53
2549,38.91
2550,38.91
2551,39.11
2552,39.11
2553,39.11
2554,39.11
2555,38.85
2556,38.85
2557,38.35
2558,38.35
2559,37.65
2560,37.65
2561,36.77
2562,36.77
2563,35.89
2564,35.89
2565,35.16
2566,35.16
2567,34.77
2568,34.77
2569,35.04
2570,35.04
2571,35.9
2572,35.9
2573,36.9
2574,36.9
2575,37.7
2576,37.7
2577,38.27
2578,38.27
2579,38.58
2580,38.58
2581,38.7
2582,38.7
2583,38.71
2584,38.71
2585,38.57
2586,38.57
2587,38.19
2588,38.19
2589,37.47
2590,37.47
2591,36.51
2592,36.51
2593,35.58
2594,35.58
2595,34.9
2596,34.9
2597,34.68
2598,34.68
2599,35.19
2600,35.19
2601,36.25
2602,36.25
2603,37.32
2604,37.32
2605,38.09
2606,38.09
2607,38.61
2608,38.61
2609,38.94
2610,38.94
2611,39.08
2612,39.08
2613,39.02
2614,39.02
2615,38.76
2616,38.76
2617,38.25
2618,38.25
2619,37.48
2620,37.48
2621,36.54
2622,36.54
2623,35.65
2624,35.65
2625,35.02
2626,35.02
2627,34.94
2628,34.94
2629,35.64
2630,35.64
2631,36.75
2632,36.75
2633,37.69
2634,37.69
2635,38.29
2636,38.29
2637,38.66
2638,38.66
2639,38.85
2640,38.85
2641,38.89
2642,38.89
2643,38.79
2644,38.79
2645,38.54
2646,38.54
2647,38.12
2648,38.12
2649,37.54
2650,37.54
2651,36.83
2652,36.83
2653,36.08
2654,36.08
2655,35.43
2656,35.43
2657,35.17
2658,35.17
2659,35.64
2660,35.64
2661,36.6
2662,36.6
2663,37.5
2664,37.5
2665,38.15
2666,38.15
2667,38.67
2668,38.67
2669,39.03
2670,39.03
2671,39.18
2672,39.18
2673,39.12
2674,39.12
2675,38.83
2676,38.83
2677,38.34
2678,38.34
2679,37.7
2680,37.7
2681,36.95
2682,36.95
2683,36.19
2684,36.19
2685,35.57
2686,35.57
2687,35.29
2688,35.29
2689,35.65
2690,35.65
2691,36.51
2692,36.51
2693,37.34
2694,37.34
2695,37.93
2696,37.93
2697,38.37
2698,38.37
2699,38.71
2700,38.71
2701,38.88
2702,38.88
2703,38.83
2704,38.83
2705,38.53
2706,38.53
2707,38.02
2708,38.02
2709,37.32
2710,37.32
2711,36.54
2712,36.54
2713,35.8
2714,35.8
2715,35.16
2716,35.16
2717,34.86
2718,34.86
2719,35.26
2720,35.26
2721,36.22
2722,36.22
2723,37.16
2724,37.16
2725,37.83
2726,37.83
2727,38.32
2728,38.32
2729,38.67
2730,38.67
2731,38.86
2732,38.86
2733,38.9
2734,38.9
2735,38.77
2736,38.77
2737,38.4
2738,38.4
2739,37.79
2740,37.79
2741,37.04
2742,37.04
2743,36.25
2744,36.25
2745,35.57
2746,35.57
2747,35.17
2748,35.17
2749,35.33
2750,35.33
2751,36.13
2752,36.13
2753,37.14
2754,37.14
2755,37.98
2756,37.98
2757,38.57
2758,38.57
2759,38.93
2760,38.93
2761,39.16
2762,39.16
2763,39.27
2764,39.27
2765,39.18
2766,39.18
2767,38.79
2768,38.79
2769,38.05
2770,38.05
2771,37.08
2772,37.08
2773,36.17
2774,36.17
2775,35.48
2776,35.48
2777,35.15
2778,35.15
2779,35.49
2780,35.49
2781,36.4
2782,36.4
2783,37.37
2784,37.37
2785,38.13
2786,38.13
2787,38.7
2788,38.7
2789,39.11
2790,39.11
2791,39.29
2792,39.29
2793,39.25
2794,39.25
2795,39.03
2796,39.03
2797,38.65
2798,38.65
2799,38.02
2800,38.02
2801,37.19
2802,37.19
2803,36.32
2804,36.32
2805,35.58
2806,35.58
2807,35.15
2808,35.15
2809,35.33
2810,35.33
2811,36.12
2812,36.12
2813,37.09
2814,37.09
2815,37.9
2816,37.9
2817,38.49
2818,38.49
2819,38.93
2820,38.93
2821,39.22
2822,39.22
2823,39.28
2824,39.28
2825,39.08
2826,39.08
2827,38.65
2828,38.65
2829,38.04
2830,38.04
2831,37.3
2832,37.3
2833,36.55
2834,36.55
2835,35.89
2836,35.89
2837,35.4
2838,35.4
2839,35.33
2840,35.33
2841,35.88
2842,35.88
2843,36.72
2844,36.72
2845,37.44
2846,37.44
2847,37.95
2848,37.95
2849,38.34
2850,38.34
2851,38.62
2852,38.62
2853,38.79
2854,38.79
2855,38.77
2856,38.77
2857,38.5
2858,38.5
2859,37.97
2860,37.97
2861,37.24
2862,37.24
2863,36.48
2864,36.48
2865,35.83
2866,35.83
2867,35.53
2868,35.53
2869,35.89
2870,35.89
2871,36.73
2872,36.73
2873,37.53
2874,37.53
2875,38.11
2876,38.11
2877,38.57
2878,38.57
2879,38.91
2880,38.91
2881,39.11
2882,39.11
2883,39.21
2884,39.21
2885,39.15
2886,39.15
2887,38.83
2888,38.83
2889,38.24
2890,38.24
2891,37.5
2892,37.5
2893,36.77
2894,36.77
2895,36.17
2896,36.17
2897,35.96
2898,35.96
2899,36.37
2900,36.37
2901,37.18
2902,37.18
2903,37.96
2904,37.96
2905,38.6
2906,38.6
2907,39.08
2908,39.08
2909,39.35
2910,39.35
2911,39.43
2912,39.43
2913,39.35
2914,39.35
2915,39.02
2916,39.02
2917,38.47
2918,38.47
2919,37.69
2920,37.69
2921,36.82
2922,36.82
2923,36.07
2924,36.07
2925,35.75
2926,35.75
2927,36.13
2928,36.13
2929,36.94
2930,36.94
2931,37.71
2932,37.71
2933,38.31
2934,38.31
2935,38.71
2936,38.71
2937,38.98
2938,38.98
2939,39.19
2940,39.19
2941,39.41
2942,39.41
2943,39.51
2944,39.51
2945,39.31
2946,39.31
2947,38.71
2948,38.71
2949,37.89
2950,37.89
2951,37.12
2952,37.12
2953,36.66
2954,36.66
2955,36.77
2956,36.77
2957,37.42
2958,37.42
2959,38.16
2960,38.16
2961,38.76
2962,38.76
2963,39.25
2964,39.25
2965,39.61
2966,39.61
2967,39.8
2968,39.8
2969,39.78
2970,39.78
2971,39.48
2972,39.48
2973,38.83
2974,38.83
2975,37.92
2976,37.92
2977,37.03
2978,37.03
2979,36.32
2980,36.32
2981,35.96
2982,35.96
2983,36.16
2984,36.16
2985,36.84
2986,36.84
2987,37.66
2988,37.66
2989,38.38
2990,38.38
2991,38.85
2992,38.85
2993,39.0
2994,39.0
2995,38.86
2996,38.86
2997,38.5
2998,38.5
2999,38.12
3000,38.12
3001,37.79
3002,37.79
3003,37.46
3004,37.46
3005,37.11
3006,37.11
3007,36.98
3008,36.98
3009,37.32
3010,37.32
3011,37.99
3012,37.99
3013,38.68
3014,38.68
3015,39.28
3016,39.28
3017,39.66
3018,39.66
3019,39.83
3020,39.83
3021,39.85
3022,39.85
3023,39.6
3024,39.6
3025,38.96
3026,38.96
3027,38.01
3028,38.01
3029,37.06
3030,37.06
3031,36.31
3032,36.31
3033,35.87
3034,35.87
3035,35.98
3036,35.98
3037,36.61
3038,36.61
3039,37.43
3040,37.43
3041,38.17
3042,38.17
3043,38.81
3044,38.81
3045,39.26
3046,39.26
3047,39.48
3048,39.48
3049,39.42
3050,39.42
3051,39.02
3052,39.02
3053,38.23
3054,38.23
3055,37.26
3056,37.26
3057,36.44
3058,36.44
3059,36.01
3060,36.01
3061,36.17
3062,36.17
3063,36.84
3064,36.84
3065,37.63
3066,37.63
3067,38.29
3068,38.29
3069,38.79
3070,38.79
3071,39.12
3072,39.12
3073,39.25
3074,39.25
3075,39.09
3076,39.09
3077,38.65
3078,38.65
3079,37.95
3080,37.95
3081,37.09
3082,37.09
3083,36.28
3084,36.28
3085,35.66
3086,35.66
3087,35.48
3088,35.48
3089,35.94
3090,35.94
3091,36.78
3092,36.78
3093,37.59
3094,37.59
3095,38.26
3096,38.26
3097,38.74
3098,38.74
3099,38.95
3100,38.95
3101,38.89
3102,38.89
3103,38.62
3104,38.62
3105,38.19
3106,38.19
3107,37.55
3108,37.55
3109,36.74
3110,36.74
3111,35.95
3112,35.95
3113,35.33
3114,35.33
3115,35.18
3116,35.18
3117,35.68
3118,35.68
3119,36.52
3120,36.52
3121,37.35
3122,37.35
3123,38.07
3124,38.07
3125,38.59
3126,38.59
3127,38.83
3128,38.83
3129,38.78
3130,38.78
3131,38.49
3132,38.49
3133,38.0
3134,38.0
3135,37.33
3136,37.33
3137,36.54
3138,36.54
3139,35.81
3140,35.81
3141,35.25
3142,35.25
3143,35.1
3144,35.1
3145,35.56
3146,35.56
3147,36.38
3148,36.38
3149,37.19
3150,37.19
3151,37.93
3152,37.93
3153,38.53
3154,38.53
3155,38.9
3156,38.9
3157,39.0
3158,39.0
3159,38.82
3160,38.82
3161,38.29
3162,38.29
3163,37.47
3164,37.47
3165,36.58
3166,36.58
3167,35.81
3168,35.81
3169,35.25
3170,35.25
3171,35.19
3172,35.19
3173,35.77
3174,35.77
3175,36.62
3176,36.62
3177,37.36
3178,37.36
3179,37.92
3180,37.92
3181,38.35
3182,38.35
3183,38.62
3184,38.62
3185,38.68
3186,38.68
3187,38.58
3188,38.58
3189,38.28
3190,38.28
3191,37.75
3192,37.75
3193,37.03
3194,37.03
3195,36.27
3196,36.27
3197,35.67
3198,35.67
3199,35.52
3200,35.52
3201,35.95
3202,35.95
3203,36.75
3204,36.75
3205,37.58
3206,37.58
3207,38.28
3208,38.28
3209,38.73
3210,38.73
3211,38.91
3212,38.91
3213,38.88
3214,38.88
3215,38.69
3216,38.69
3217,38.33
3218,38.33
3219,37.78
3220,37.78
3221,37.12
3222,37.12
3223,36.5
3224,36.5
3225,36.16
3226,36.16
3227,36.3
3228,36.3
3229,36.89
3230,36.89
3231,37.57
3232,37.57
3233,38.13
3234,38.13
3235,38.63
3236,38.63
3237,39.05
3238,39.05
3239,39.28
3240,39.28
3241,39.25
3242,39.25
3243,38.92
3244,38.92
3245,38.35
3246,38.35
3247,37.62
3248,37.62
3249,36.9
3250,36.9
3251,36.44
3252,36.44
3253,36.49
3254,36.49
3255,37.02
3256,37.02
3257,37.64
3258,37.64
3259,38.21
3260,38.21
3261,38.78
3262,38.78
3263,39.11
3264,39.11
3265,39.1
3266,39.1
3267,38.85
3268,38.85
3269,38.41
3270,38.41
3271,37.83
3272,37.83
3273,37.18
3274,37.18
3275,36.58
3276,36.58
3277,36.11
3278,36.11
3279,35.85
3280,35.85
3281,35.99
3282,35.99
3283,36.5
3284,36.5
3285,37.14
3286,37.14
3287,37.77
3288,37.77
3289,38.32
3290,38.32
3291,38.66
3292,38.66
3293,38.75
3294,38.75
3295,38.63
3296,38.63
3297,38.28
3298,38.28
3299,37.67
3300,37.67
3301,36.92
3302,36.92
3303,36.23
3304,36.23
3305,35.69
3306,35.69
3307,35.47
3308,35.47
3309,35.78
3310,35.78
3311,36.47
3312,36.47
3313,37.22
3314,37.22
3315,37.91
3316,37.91
3317,38.48
3318,38.48
3319,38.83
3320,38.83
3321,38.9
3322,38.9
3323,38.65
3324,38.65
3325,38.09
3326,38.09
3327,37.38
3328,37.38
3329,36.67
3330,36.67
3331,36.05
3332,36.05
3333,35.71
3334,35.71
3335,35.94
3336,35.94
3337,36.62
3338,36.62
3339,37.35
3340,37.35
3341,37.94
3342,37.94
3343,38.38
3344,38.38
3345,38.63
3346,38.63
3347,38.73
3348,38.73
3349,38.71
3350,38.71
3351,38.54
3352,38.54
3353,38.11
3354,38.11
3355,37.44
3356,37.44
3357,36.74
3358,36.74
3359,36.31
3360,36.31
3361,36.4
3362,36.4
3363,36.9
3364,36.9
3365,37.48
3366,37.48
3367,38.01
3368,38.01
3369,38.52
3370,38.52
3371,38.86
3372,38.86
3373,38.97
3374,38.97
3375,38.86
3376,38.86
3377,38.51
3378,38.51
3379,37.9
3380,37.9
3381,37.16
3382,37.16
3383,36.44
3384,36.44
3385,35.98
3386,35.98
3387,36.09
3388,36.09
3389,36.64
3390,36.64
3391,37.23
3392,37.23
3393,37.7
3394,37.7
3395,38.09
3396,38.09
3397,38.38
3398,38.38
3399,38.6
3400,38.6
3401,38.76
3402,38.76
3403,38.8
3404,38.8
3405,38.53
3406,38.53
3407,37.88
3408,37.88
3409,37.08
3410,37.08
3411,36.4
3412,36.4
3413,35.85
3414,35.85
3415,35.54
3416,35.54
3417,35.69
3418,35.69
3419,36.23
3420,36.23
3421,36.91
3422,36.91
3423,37.54
3424,37.54
3425,38.11
3426,38.11
3427,38.61
3428,38.61
3429,38.92
3430,38.92
3431,39.03
3432,39.03
3433,38.93
3434,38.93
3435,38.63
3436,38.63
3437,38.2
3438,38.2
3439,37.71
3440,37.71
3441,37.23
3442,37.23
3443,36.81
3444,36.81
3445,36.52
3446,36.52
3447,36.42
3448,36.42
3449,36.61
3450,36.61
3451,37.06
3452,37.06
3453,37.67
3454,37.67
3455,38.31
3456,38.31
3457,38.87
3458,38.87
3459,39.22
3460,39.22
3461,39.37
3462,39.37
3463,39.37
3464,39.37
3465,39.19
3466,39.19
3467,38.82
3468,38.82
3469,38.32
3470,38.32
3471,37.81
3472,37.81
3473,37.36
3474,37.36
3475,36.97
3476,36.97
3477,36.74
3478,36.74
3479,36.85
3480,36.85
3481,37.32
3482,37.32
3483,37.92
3484,37.92
3485,38.55
3486,38.55
3487,39.13
3488,39.13
3489,39.49
3490,39.49
3491,39.62
3492,39.62
3493,39.59
3494,39.59
3495,39.44
3496,39.44
3497,39.16
3498,39.16
3499,38.81
3500,38.81
3501,38.4
3502,38.4
3503,37.95
3504,37.95
3505,37.49
3506,37.49
3507,37.09
3508,37.09
3509,36.92
3510,36.92
3511,37.07
3512,37.07
3513,37.48
3514,37.48
3515,37.99
3516,37.99
3517,38.49
3518,38.49
3519,38.93
3520,38.93
3521,39.27
3522,39.27
3523,39.52
3524,39.52
3525,39.75
3526,39.75
3527,39.93
3528,39.93
3529,39.98
3530,39.98
3531,39.87
3532,39.87
3533,39.6
3534,39.6
3535,39.25
3536,39.25
3537,38.87
3538,38.87
3539,38.52
3540,38.52
3541,38.21
3542,38.21
3543,37.94
3544,37.94
3545,37.82
3546,37.82
3547,38.0
3548,38.0
3549,38.43
3550,38.43
3551,38.91
3552,38.91
3553,39.39
3554,39.39
3555,39.8
3556,39.8
3557,40.08
3558,40.08
3559,40.27
3560,40.27
3561,40.39
3562,40.39
3563,40.42
3564,40.42
3565,40.33
3566,40.33
3567,40.1
3568,40.1
3569,39.76
3570,39.76
3571,39.38
3572,39.38
3573,38.95
3574,38.95
3575,38.53
3576,38.53
3577,38.23
3578,38.23
3579,38.2
3580,38.2
3581,38.47
3582,38.47
3583,38.88
3584,38.88
3585,39.31
3586,39.31
3587,39.73
3588,39.73
3589,40.12
3590,40.12
3591,40.41
3592,40.41
3593,40.58
3594,40.58
3595,40.68
3596,40.68
3597,40.72
3598,40.72
3599,40.68
3600,40.68
3601,40.48
3602,40.48
3603,40.12
3604,40.12
3605,39.68
3606,39.68
3607,39.27
3608,39.27
3609,38.9
3610,38.9
3611,38.54
3612,38.54
3613,38.25
3614,38.25
3615,38.24
3616,38.24
3617,38.55
3618,38.55
3619,39.01
3620,39.01
3621,39.49
3622,39.49
3623,39.92
3624,39.92
3625,40.24
3626,40.24
3627,40.45
3628,40.45
3629,40.56
3630,40.56
3631,40.55
3632,40.55
3633,40.4
3634,40.4
3635,40.1
3636,40.1
3637,39.69
3638,39.69
3639,39.22
3640,39.22
3641,38.77
3642,38.77
3643,38.34
3644,38.34
3645,38.02
3646,38.02
3647,37.96
3648,37.96
3649,38.19
3650,38.19
3651,38.62
3652,38.62
3653,39.12
3654,39.12
3655,39.59
3656,39.59
3657,39.97
3658,39.97
3659,40.22
3660,40.22
3661,40.28
3662,40.28
3663,40.15
3664,40.15
3665,39.9
3666,39.9
3667,39.57
3668,39.57
3669,39.2
3670,39.2
3671,38.85
3672,38.85
3673,38.53
3674,38.53
3675,38.29
3676,38.29
3677,38.23
3678,38.23
3679,38.44
3680,38.44
3681,38.84
3682,38.84
3683,39.28
3684,39.28
3685,39.75
3686,39.75
3687,40.17
3688,40.17
3689,40.41
3690,40.41
3691,40.48
3692,40.48
3693,40.41
3694,40.41
3695,40.19
3696,40.19
3697,39.83
3698,39.83
3699,39.43
3700,39.43
3701,38.99
3702,38.99
3703,38.51
3704,38.51
3705,38.05
3706,38.05
3707,37.66
3708,37.66
3709,37.48
3710,37.48
3711,37.61
3712,37.61
3713,37.99
3714,37.99
3715,38.49
3716,38.49
3717,39.03
3718,39.03
3719,39.56
3720,39.56
3721,39.98
3722,39.98
3723,40.24
3724,40.24
3725,40.36
3726,40.36
3727,40.37
3728,40.37
3729,40.23
3730,40.23
3731,39.91
3732,39.91
3733,39.46
3734,39.46
3735,38.98
3736,38.98
3737,38.59
3738,38.59
3739,38.29
3740,38.29
3741,38.08
3742,38.08
3743,38.1
3744,38.1
3745,38.44
3746,38.44
3747,38.97
3748,38.97
3749,39.55
3750,39.55
3751,40.07
3752,40.07
3753,40.4
3754,40.4
3755,40.61
3756,40.61
3757,40.71
3758,40.71
3759,40.61
3760,40.61
3761,40.31
3762,40.31
3763,39.92
3764,39.92
3765,39.52
3766,39.52
3767,39.11
3768,39.11
3769,38.69
3770,38.69
3771,38.31
3772,38.31
3773,38.07
3774,38.07
3775,38.18
3776,38.18
3777,38.65
3778,38.65
3779,39.23
3780,39.23
3781,39.8
3782,39.8
3783,40.25
3784,40.25
3785,40.54
3786,40.54
3787,40.68
3788,40.68
3789,40.68
3790,40.68
3791,40.58
3792,40.58
3793,40.41
3794,40.41
3795,40.18
3796,40.18
3797,39.85
3798,39.85
3799,39.45
3800,39.45
3801,39.04
3802,39.04
3803,38.65
3804,38.65
3805,38.33
3806,38.33
3807,38.28
3808,38.28
3809,38.57
3810,38.57
3811,39.07
3812,39.07
3813,39.62
3814,39.62
3815,40.25
3816,40.25
3817,40.81
3818,40.81
3819,41.1
3820,41.1
3821,41.15
3822,41.15
3823,41.04
3824,41.04
3825,40.8
3826,40.8
3827,40.52
3828,40.52
3829,40.19
3830,40.19
3831,39.81
3832,39.81
3833,39.43
3834,39.43
3835,39.07
3836,39.07
3837,38.82
3838,38.82
3839,38.84
3840,38.84
3841,39.18
3842,39.18
3843,39.67
3844,39.67
3845,40.2
3846,40.2
3847,40.69
3848,40.69
3849,41.04
3850,41.04
3851,41.18
3852,41.18
3853,41.18
3854,41.18
3855,41.05
3856,41.05
3857,40.82
3858,40.82
3859,40.56
3860,40.56
3861,40.3
3862,40.3
3863,40.05
3864,40.05
3865,39.75
3866,39.75
3867,39.44
3868,39.44
3869,39.14
3870,39.14
3871,38.96
3872,38.96
3873,39.03
3874,39.03
3875,39.36
3876,39.36
3877,39.82
3878,39.82
3879,40.42
3880,40.42
3881,41.01
3882,41.01
3883,41.36
3884,41.36
3885,41.45
3886,41.45
3887,41.33
3888,41.33
3889,41.06
3890,41.06
3891,40.7
3892,40.7
3893,40.27
3894,40.27
3895,39.8
3896,39.8
3897,39.32
3898,39.32
3899,38.83
3900,38.83
3901,38.42
3902,38.42
3903,38.29
3904,38.29
3905,38.47
3906,38.47
3907,38.82
3908,38.82
3909,39.27
3910,39.27
3911,39.84
3912,39.84
3913,40.4
3914,40.4
3915,40.75
3916,40.75
3917,40.88
3918,40.88
3919,40.83
3920,40.83
3921,40.63
3922,40.63
3923,40.34
3924,40.34
3925,39.97
3926,39.97
3927,39.6
3928,39.6
3929,39.32
3930,39.32
3931,39.07
3932,39.07
3933,38.83
3934,38.83
3935,38.74
3936,38.74
3937,38.92
3938,38.92
3939,39.29
3940,39.29
3941,39.7
3942,39.7
3943,40.18
3944,40.18
3945,40.62
3946,40.62
3947,40.87
3948,40.87
3949,40.94
3950,40.94
3951,40.91
3952,40.91
3953,40.77
3954,40.77
3955,40.58
3956,40.58
3957,40.35
3958,40.35
3959,40.03
3960,40.03
3961,39.63
3962,39.63
3963,39.2
3964,39.2
3965,38.77
3966,38.77
3967,38.36
3968,38.36
3969,38.14
3970,38.14
3971,38.32
3972,38.32
3973,38.82
3974,38.82
3975,39.38
3976,39.38
3977,39.89
3978,39.89
3979,40.3
3980,40.3
3981,40.63
3982,40.63
3983,40.85
3984,40.85
3985,40.96
3986,40.96
3987,40.98
3988,40.98
3989,40.88
3990,40.88
3991,40.63
3992,40.63
3993,40.25
3994,40.25
3995,39.81
3996,39.81
3997,39.36
3998,39.36
3999,39.0
4000,39.0
4001,38.72
4002,38.72
4003,38.49
4004,38.49
4005,38.44
4006,38.44
4007,38.68
4008,38.68
4009,39.12
4010,39.12
4011,39.67
4012,39.67
4013,40.19
4014,40.19
4015,40.6
4016,40.6
4017,40.85
4018,40.85
4019,40.97
4020,40.97
4021,41.0
4022,41.0
4023,40.94
4024,40.94
4025,40.73
4026,40.73
4027,40.33
4028,40.33
4029,39.82
4030,39.82
4031,39.31
4032,39.31
4033,38.87
4034,38.87
4035,38.51
4036,38.51
4037,38.33
4038,38.33
4039,38.45
4040,38.45
4041,38.82
4042,38.82
4043,39.25
4044,39.25
4045,39.66
4046,39.66
4047,40.07
4048,40.07
4049,40.46
4050,40.46
4051,40.74
4052,40.74
4053,40.85
4054,40.85
4055,40.81
4056,40.81
4057,40.62
4058,40.62
4059,40.33
4060,40.33
4061,39.98
4062,39.98
4063,39.58
4064,39.58
4065,39.14
4066,39.14
4067,38.71
4068,38.71
4069,38.34
4070,38.34
4071,38.2
4072,38.2
4073,38.41
4074,38.41
4075,38.9
4076,38.9
4077,39.46
4078,39.46
4079,39.97
4080,39.97
4081,40.44
4082,40.44
4083,40.79
4084,40.79
4085,41.02
4086,41.02
4087,41.18
4088,41.18
4089,41.25
4090,41.25
4091,41.2
4092,41.2
4093,40.97
4094,40.97
4095,40.57
4096,40.57
4097,40.05
4098,40.05
4099,39.57
4100,39.57
4101,39.23
4102,39.23
4103,39.05
4104,39.05
4105,39.16
4106,39.16
4107,39.55
4108,39.55
4109,40.03
4110,40.03
4111,40.52
4112,40.52
4113,41.0
4114,41.0
4115,41.34
4116,41.34
4117,41.51
4118,41.51
4119,41.57
4120,41.57
4121,41.55
4122,41.55
4123,41.45
4124,41.45
4125,41.22
4126,41.22
4127,40.86
4128,40.86
4129,40.46
4130,40.46
4131,40.07
4132,40.07
4133,39.71
4134,39.71
4135,39.37
4136,39.37
4137,39.18
4138,39.18
4139,39.29
